,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windSpeed
2975,2007-08-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1187809200.0,70.94,1187856000.0,95.93,1187809200.0,70.94,1187776800.0,0.58,71.16,0.83,partly-cloudy-day,0.32,rain,,Humid throughout the day.,1187780225.0,1187823460.0,87.86,1187809200.0,69.85,1187856000.0,87.86,1187809200.0,69.85,1187776800.0,1187758800.0,6.0,1187802000.0,3.544,359.0,1.73
2976,2007-08-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1187884800.0,70.68,1187942400.0,95.93,1187884800.0,70.94,1187856000.0,0.34,70.63,0.79,partly-cloudy-day,0.35,rain,,Humid throughout the day.,1187866605.0,1187909850.0,89.65,1187888400.0,69.85,1187935200.0,89.65,1187888400.0,69.85,1187856000.0,1187845200.0,6.0,1187881200.0,3.831,11.0,2.01
2977,2007-08-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1187978400.0,72.93,1188039600.0,98.74,1187978400.0,70.68,1187942400.0,0.34,71.38,0.79,partly-cloudy-day,0.38,rain,,Humid throughout the day.,1187952984.0,1187996240.0,91.46,1187978400.0,71.65,1188039600.0,91.46,1187978400.0,69.85,1187935200.0,1187931600.0,8.0,1187974800.0,3.924,32.0,2.64
2978,2007-08-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1188057600.0,72.93,1188115200.0,100.59,1188057600.0,72.93,1188039600.0,0.42,71.91,0.79,partly-cloudy-day,0.41,rain,,Humid throughout the day.,1188039363.0,1188082629.0,93.22,1188068400.0,71.65,1188115200.0,93.22,1188068400.0,71.65,1188039600.0,1188018000.0,9.0,1188057600.0,4.662,68.0,3.12
2979,2007-08-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.93,1188158400.0,72.93,1188205200.0,100.93,1188158400.0,72.93,1188115200.0,0.6,71.53,0.78,partly-cloudy-day,0.45,rain,,Humid and mostly cloudy throughout the day.,1188125741.0,1188169018.0,93.22,1188158400.0,71.65,1188205200.0,93.22,1188158400.0,71.65,1188115200.0,1188104400.0,6.0,1188140400.0,5.979,29.0,3.59
2980,2007-08-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1188237600.0,73.29,1188291600.0,98.74,1188237600.0,72.93,1188205200.0,0.61,71.91,0.79,partly-cloudy-day,0.49,rain,,Humid and mostly cloudy throughout the day.,1188212118.0,1188255407.0,91.46,1188237600.0,72.03,1188291600.0,91.46,1188237600.0,71.65,1188205200.0,1188190800.0,6.0,1188226800.0,5.646,354.0,3.4
2981,2007-08-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.76,1188327600.0,72.93,1188374400.0,98.76,1188327600.0,73.29,1188291600.0,0.77,71.6,0.83,partly-cloudy-day,0.52,rain,,Humid throughout the day.,1188298495.0,1188341795.0,90.03,1188327600.0,71.65,1188374400.0,90.03,1188327600.0,72.03,1188291600.0,1188277200.0,6.0,1188320400.0,5.62,163.0,4.06
2982,2007-08-29 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.57,1188414000.0,70.94,1188471600.0,89.57,1188414000.0,72.93,1188374400.0,0.92,71.0,0.89,cloudy,0.56,rain,,Humid throughout the day.,1188384872.0,1188428182.0,82.46,1188414000.0,69.85,1188471600.0,82.46,1188414000.0,71.65,1188374400.0,1188363600.0,5.0,1188406800.0,4.429,210.0,3.5
2983,2007-08-30 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1188500400.0,70.94,1188558000.0,95.93,1188500400.0,70.94,1188471600.0,0.67,71.53,0.82,partly-cloudy-day,0.6,rain,,Humid and mostly cloudy throughout the day.,1188471248.0,1188514570.0,87.86,1188500400.0,69.85,1188558000.0,87.86,1188500400.0,69.85,1188471600.0,1188450000.0,6.0,1188493200.0,5.957,174.0,3.16
2984,2007-08-31 05:00:00,-3.74937,-73.2444,America/Lima,-5,93.5,1188583200.0,74.89,1188619200.0,93.5,1188583200.0,70.94,1188558000.0,0.55,71.68,0.83,partly-cloudy-day,0.64,rain,,Humid throughout the day.,1188557624.0,1188600957.0,86.04,1188583200.0,73.42,1188619200.0,86.04,1188583200.0,69.85,1188558000.0,1188536400.0,6.0,1188579600.0,5.413,158.0,2.72
2985,2007-09-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.53,1188673200.0,70.94,1188727200.0,92.53,1188673200.0,72.93,1188702000.0,0.86,72.12,0.87,partly-cloudy-day,0.68,rain,,Humid and overcast throughout the day.,1188643999.0,1188687343.0,84.25,1188673200.0,69.85,1188727200.0,84.25,1188673200.0,71.65,1188702000.0,1188622800.0,5.0,1188673200.0,3.509,308.0,4.22
2986,2007-09-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.34,1188763200.0,70.94,1188810000.0,88.34,1188763200.0,70.94,1188727200.0,0.65,71.3,0.86,partly-cloudy-day,0.71,rain,,Humid throughout the day.,1188730374.0,1188773730.0,82.46,1188763200.0,69.85,1188810000.0,82.46,1188763200.0,69.85,1188727200.0,1188709200.0,6.0,1188752400.0,5.141,174.0,1.92
2987,2007-09-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,96.5,1188842400.0,72.93,1188882000.0,96.5,1188842400.0,70.94,1188810000.0,0.53,71.68,0.82,partly-cloudy-day,0.75,rain,,Humid throughout the day.,1188816749.0,1188860116.0,89.65,1188842400.0,71.65,1188882000.0,89.65,1188842400.0,69.85,1188810000.0,1188795600.0,8.0,1188838800.0,4.706,50.0,2.92
2988,2007-09-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,1188921600.0,72.67,1188986400.0,97.21,1188921600.0,72.93,1188882000.0,0.61,71.9,0.83,partly-cloudy-day,0.78,rain,,Humid throughout the day.,1188903123.0,1188946501.0,87.86,1188925200.0,71.65,1188986400.0,87.86,1188925200.0,71.65,1188882000.0,1188882000.0,8.0,1188921600.0,4.413,311.0,2.68
2989,2007-09-05 05:00:00,-3.74937,-73.2444,America/Lima,-5,96.43,1189018800.0,72.93,1189065600.0,96.43,1189018800.0,72.67,1188986400.0,0.73,71.08,0.82,partly-cloudy-day,0.82,rain,,Humid throughout the day.,1188989497.0,1189032887.0,88.24,1189018800.0,71.65,1189065600.0,88.24,1189018800.0,71.65,1188986400.0,1188968400.0,6.0,1189011600.0,5.257,295.0,2.98
2990,2007-09-06 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.92,1189112400.0,72.93,1189123200.0,94.92,1189112400.0,72.93,1189065600.0,0.73,70.78,0.85,partly-cloudy-day,0.85,rain,,Humid throughout the day.,1189075871.0,1189119272.0,89.65,1189112400.0,71.65,1189123200.0,89.65,1189112400.0,71.65,1189065600.0,1189054800.0,8.0,1189094400.0,4.556,200.0,3.21
2991,2007-09-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.28,1189191600.0,72.93,1189234800.0,94.28,1189191600.0,72.93,1189141200.0,0.61,71.61,0.83,partly-cloudy-day,0.89,rain,,Humid throughout the day.,1189162245.0,1189205657.0,87.86,1189191600.0,71.65,1189234800.0,87.86,1189191600.0,71.65,1189141200.0,1189141200.0,8.0,1189184400.0,4.543,56.0,2.88
2992,2007-09-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1189278000.0,72.67,1189324800.0,98.27,1189278000.0,72.93,1189234800.0,0.52,71.38,0.79,partly-cloudy-day,0.92,rain,,Humid throughout the day.,1189248618.0,1189292042.0,89.65,1189278000.0,71.65,1189324800.0,89.65,1189278000.0,71.65,1189234800.0,1189227600.0,7.0,1189263600.0,5.517,165.0,2.4
2993,2007-09-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1189360800.0,72.93,1189418400.0,98.27,1189360800.0,72.67,1189324800.0,0.65,72.05,0.8,partly-cloudy-day,0.95,rain,,Humid throughout the day.,1189334991.0,1189378427.0,89.65,1189360800.0,71.65,1189418400.0,89.65,1189360800.0,71.65,1189324800.0,1189314000.0,8.0,1189357200.0,5.205,318.0,2.97
2994,2007-09-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1189454400.0,72.67,1189508400.0,98.27,1189454400.0,72.93,1189418400.0,0.65,72.65,0.8,partly-cloudy-day,0.99,rain,,Humid and mostly cloudy throughout the day.,1189421363.0,1189464811.0,89.65,1189454400.0,71.65,1189501200.0,89.65,1189454400.0,71.65,1189418400.0,1189400400.0,6.0,1189443600.0,5.724,266.0,2.05
2995,2007-09-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.55,1189533600.0,72.93,1189580400.0,98.55,1189533600.0,72.67,1189508400.0,0.68,72.53,0.81,partly-cloudy-day,0.02,rain,,Humid and mostly cloudy throughout the day.,1189507736.0,1189551195.0,89.65,1189540800.0,71.65,1189580400.0,89.65,1189540800.0,71.65,1189501200.0,1189486800.0,8.0,1189526400.0,4.974,289.0,3.19
2996,2007-09-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1189620000.0,72.93,1189663200.0,100.3,1189620000.0,72.93,1189580400.0,0.57,72.41,0.81,partly-cloudy-day,0.05,rain,,Humid throughout the day.,1189594108.0,1189637579.0,89.65,1189620000.0,71.65,1189663200.0,89.65,1189620000.0,71.65,1189580400.0,1189573200.0,6.0,1189616400.0,5.86,227.0,3.45
2997,2007-09-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.93,1189717200.0,70.94,1189767600.0,95.93,1189717200.0,72.93,1189663200.0,0.68,72.2,0.84,partly-cloudy-day,0.08,rain,,Humid throughout the day.,1189680480.0,1189723964.0,87.86,1189713600.0,69.85,1189767600.0,87.86,1189713600.0,71.65,1189663200.0,1189659600.0,6.0,1189702800.0,5.317,268.0,2.92
2998,2007-09-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1189796400.0,72.93,1189854000.0,100.59,1189796400.0,70.94,1189767600.0,0.53,72.95,0.8,partly-cloudy-day,0.11,rain,,Humid and mostly cloudy throughout the day.,1189766852.0,1189810347.0,91.46,1189796400.0,71.65,1189854000.0,91.46,1189796400.0,69.85,1189767600.0,1189746000.0,8.0,1189785600.0,5.413,6.0,1.53
2999,2007-09-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,1189879200.0,72.67,1189940400.0,100.3,1189879200.0,72.93,1189854000.0,0.71,72.95,0.8,partly-cloudy-day,0.14,rain,,Humid throughout the day.,1189853224.0,1189896731.0,89.65,1189879200.0,71.65,1189940400.0,89.65,1189879200.0,71.65,1189854000.0,1189832400.0,9.0,1189875600.0,5.548,37.0,3.21
3000,2007-09-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1189976400.0,72.93,1190016000.0,100.59,1189976400.0,72.67,1189940400.0,0.57,72.2,0.78,partly-cloudy-day,0.17,rain,,Humid throughout the day.,1189939596.0,1189983115.0,91.46,1189976400.0,71.65,1190016000.0,91.46,1189976400.0,71.65,1189940400.0,1189918800.0,6.0,1189962000.0,5.348,261.0,4.03
3001,2007-09-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1190055600.0,72.93,1190109600.0,102.85,1190055600.0,72.93,1190016000.0,0.54,72.5,0.8,partly-cloudy-day,0.2,rain,,Humid throughout the day.,1190025968.0,1190069499.0,93.22,1190055600.0,71.65,1190109600.0,93.22,1190055600.0,71.65,1190016000.0,1190005200.0,9.0,1190048400.0,5.12,244.0,2.26
3002,2007-09-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1190149200.0,72.93,1190178000.0,102.85,1190149200.0,72.93,1190109600.0,0.61,72.5,0.81,partly-cloudy-day,0.23,rain,,Humid throughout the day.,1190112340.0,1190155883.0,93.22,1190149200.0,71.65,1190178000.0,93.22,1190149200.0,71.65,1190109600.0,1190091600.0,7.0,1190127600.0,5.322,284.0,2.63
3003,2007-09-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,1190224800.0,72.67,1190257200.0,102.62,1190224800.0,72.67,1190257200.0,0.68,72.42,0.82,partly-cloudy-day,0.26,rain,,Humid throughout the day.,1190198711.0,1190242267.0,91.46,1190232000.0,71.65,1190257200.0,91.46,1190232000.0,71.65,1190178000.0,1190178000.0,6.0,1190221200.0,5.438,108.0,2.45
3004,2007-09-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1190314800.0,74.63,1190350800.0,100.59,1190314800.0,74.63,1190264400.0,0.72,72.5,0.81,partly-cloudy-day,0.29,rain,,Humid throughout the day.,1190285083.0,1190328651.0,91.46,1190314800.0,73.42,1190350800.0,91.46,1190314800.0,73.42,1190264400.0,1190264400.0,6.0,1190307600.0,5.464,326.0,2.93
3005,2007-09-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,93.5,1190404800.0,74.63,1190440800.0,93.5,1190404800.0,74.63,1190350800.0,0.77,72.27,0.84,partly-cloudy-day,0.33,rain,,Humid throughout the day.,1190371455.0,1190415035.0,86.04,1190404800.0,73.42,1190437200.0,86.04,1190404800.0,73.42,1190350800.0,1190350800.0,7.0,1190394000.0,5.413,163.0,2.93
3006,2007-09-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1190494800.0,72.67,1190538000.0,98.74,1190494800.0,74.63,1190440800.0,0.56,72.43,0.83,partly-cloudy-day,0.36,rain,,Humid throughout the day.,1190457827.0,1190501419.0,91.46,1190494800.0,71.65,1190530800.0,91.46,1190494800.0,73.42,1190437200.0,1190437200.0,8.0,1190484000.0,5.672,148.0,2.4
3007,2007-09-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,101.45,1190581200.0,74.63,1190628000.0,101.45,1190581200.0,72.67,1190538000.0,0.44,71.9,0.76,partly-cloudy-day,0.4,rain,,Humid and mostly cloudy throughout the day.,1190544199.0,1190587803.0,95.04,1190581200.0,73.42,1190624400.0,95.04,1190581200.0,71.65,1190530800.0,1190523600.0,9.0,1190566800.0,5.128,326.0,2.25
3008,2007-09-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,103.22,1190660400.0,74.63,1190703600.0,103.22,1190660400.0,74.63,1190628000.0,0.59,72.65,0.79,partly-cloudy-day,0.43,rain,,Humid throughout the day.,1190630571.0,1190674187.0,95.04,1190660400.0,73.42,1190700000.0,95.04,1190660400.0,73.42,1190624400.0,1190610000.0,7.0,1190653200.0,5.006,36.0,2.44
3009,2007-09-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.69,1190750400.0,74.89,1190790000.0,89.69,1190750400.0,74.63,1190703600.0,0.77,71.91,0.84,partly-cloudy-day,0.47,rain,,Humid throughout the day.,1190716943.0,1190760572.0,84.25,1190750400.0,73.42,1190790000.0,84.25,1190750400.0,73.42,1190700000.0,1190696400.0,7.0,1190739600.0,4.952,133.0,4.46
3010,2007-09-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.28,1190836800.0,68.96,1190890800.0,94.28,1190836800.0,72.93,1190865600.0,0.64,71.46,0.83,partly-cloudy-day,0.51,rain,,Humid throughout the day.,1190803315.0,1190846957.0,87.86,1190836800.0,68.04,1190890800.0,87.86,1190836800.0,71.65,1190865600.0,1190782800.0,7.0,1190826000.0,4.248,229.0,2.4
3011,2007-09-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1190912400.0,72.93,1190970000.0,98.27,1190912400.0,68.96,1190890800.0,0.41,71.3,0.79,partly-cloudy-day,0.55,rain,,Humid throughout the day.,1190889688.0,1190933341.0,91.46,1190926800.0,71.65,1190970000.0,91.46,1190926800.0,68.04,1190890800.0,1190869200.0,8.0,1190916000.0,3.79,262.0,2.11
3012,2007-09-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1191006000.0,72.67,1191063600.0,102.85,1191006000.0,72.93,1190970000.0,0.53,72.05,0.78,partly-cloudy-day,0.59,rain,,Humid throughout the day.,1190976061.0,1191019727.0,93.22,1191006000.0,71.65,1191060000.0,93.22,1191006000.0,71.65,1190970000.0,1190955600.0,7.0,1190998800.0,4.642,107.0,3.36
3013,2007-09-29 05:00:00,-3.74937,-73.2444,America/Lima,-5,85.36,1191096000.0,74.89,1191139200.0,85.36,1191096000.0,72.67,1191063600.0,0.93,72.27,0.88,cloudy,0.63,rain,,Humid throughout the day.,1191062434.0,1191106112.0,80.62,1191096000.0,73.42,1191139200.0,80.62,1191096000.0,71.65,1191060000.0,1191042000.0,5.0,1191085200.0,4.248,227.0,4.12
3014,2007-09-30 05:00:00,-3.74937,-73.2444,America/Lima,-5,91.01,1191175200.0,74.63,1191229200.0,91.01,1191175200.0,74.89,1191139200.0,0.84,72.65,0.86,partly-cloudy-day,0.66,rain,,Humid throughout the day.,1191148807.0,1191192498.0,84.25,1191175200.0,73.42,1191222000.0,84.25,1191175200.0,73.42,1191139200.0,1191128400.0,5.0,1191171600.0,5.077,266.0,4.36
3015,2007-10-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1191272400.0,76.61,1191322800.0,95.24,1191272400.0,74.63,1191229200.0,0.76,72.87,0.85,partly-cloudy-day,0.7,rain,,Humid throughout the day.,1191235181.0,1191278884.0,86.04,1191272400.0,75.23,1191319200.0,86.04,1191272400.0,73.42,1191222000.0,1191214800.0,5.0,1191258000.0,5.325,246.0,2.83
3016,2007-10-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,1191348000.0,72.93,1191402000.0,102.85,1191348000.0,76.61,1191322800.0,0.63,72.57,0.75,partly-cloudy-day,0.74,rain,,Humid and mostly cloudy throughout the day.,1191321555.0,1191365270.0,93.22,1191348000.0,71.65,1191402000.0,93.22,1191348000.0,75.23,1191319200.0,1191301200.0,8.0,1191348000.0,5.283,332.0,3.74
3017,2007-10-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1191434400.0,72.93,1191492000.0,100.59,1191434400.0,72.93,1191402000.0,0.49,71.97,0.78,partly-cloudy-day,0.77,rain,,Humid and partly cloudy throughout the day.,1191407929.0,1191451657.0,91.46,1191434400.0,71.65,1191492000.0,91.46,1191434400.0,71.65,1191402000.0,1191387600.0,7.0,1191423600.0,4.688,23.0,4.12
3018,2007-10-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1191520800.0,76.61,1191574800.0,98.74,1191520800.0,72.93,1191492000.0,0.69,72.5,0.8,partly-cloudy-day,0.81,rain,,Humid and mostly cloudy throughout the day.,1191494303.0,1191538044.0,91.46,1191520800.0,75.23,1191574800.0,91.46,1191520800.0,71.65,1191492000.0,1191474000.0,9.0,1191517200.0,5.413,0.0,2.45
3019,2007-10-05 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1191614400.0,74.63,1191654000.0,97.84,1191614400.0,76.61,1191574800.0,0.66,73.39,0.82,partly-cloudy-day,0.84,rain,,Humid and mostly cloudy throughout the day.,1191580678.0,1191624431.0,87.86,1191614400.0,73.42,1191650400.0,87.86,1191614400.0,75.23,1191574800.0,1191560400.0,7.0,1191603600.0,5.905,21.0,4.12
3020,2007-10-06 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,1191686400.0,76.61,1191729600.0,102.62,1191686400.0,74.63,1191654000.0,0.65,73.17,0.8,partly-cloudy-day,0.87,rain,,Humid throughout the day.,1191667054.0,1191710819.0,91.46,1191693600.0,75.23,1191729600.0,91.46,1191693600.0,73.42,1191650400.0,1191646800.0,9.0,1191686400.0,5.568,336.0,3.4
3021,2007-10-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,1191780000.0,74.89,1191819600.0,95.24,1191780000.0,76.61,1191740400.0,0.8,73.62,0.87,partly-cloudy-day,0.9,rain,,Humid throughout the day.,1191753430.0,1191797207.0,86.04,1191780000.0,73.42,1191819600.0,86.04,1191780000.0,75.23,1191733200.0,1191733200.0,7.0,1191776400.0,4.719,96.0,4.74
3022,2007-10-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1191873600.0,72.67,1191927600.0,98.27,1191873600.0,74.63,1191895200.0,0.67,72.13,0.84,partly-cloudy-day,0.93,rain,,Humid throughout the day.,1191839806.0,1191883596.0,89.65,1191873600.0,71.65,1191909600.0,89.65,1191873600.0,73.42,1191819600.0,1191819600.0,9.0,1191862800.0,4.46,196.0,4.98
3023,2007-10-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,88.34,1191956400.0,70.94,1192003200.0,88.34,1191956400.0,72.67,1191927600.0,0.63,71.38,0.87,partly-cloudy-day,0.97,rain,,Humid throughout the day.,1191926183.0,1191969985.0,82.46,1191956400.0,69.85,1192003200.0,82.46,1191956400.0,71.65,1191909600.0,1191906000.0,7.0,1191949200.0,5.853,207.0,2.83
3024,2007-10-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.74,1192042800.0,74.89,1192096800.0,98.74,1192042800.0,70.94,1192003200.0,0.51,71.98,0.79,partly-cloudy-day,1.0,rain,,Humid throughout the day.,1192012560.0,1192056375.0,91.46,1192042800.0,73.42,1192096800.0,91.46,1192042800.0,69.85,1192003200.0,1191992400.0,9.0,1192032000.0,4.972,353.0,2.06
3025,2007-10-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.93,1192129200.0,76.87,1192183200.0,100.93,1192129200.0,74.89,1192096800.0,0.56,73.1,0.75,partly-cloudy-day,0.03,rain,,Humid and mostly cloudy throughout the day.,1192098938.0,1192142765.0,93.22,1192129200.0,75.23,1192183200.0,93.22,1192129200.0,73.42,1192096800.0,1192078800.0,9.0,1192122000.0,5.827,17.0,2.97
3026,2007-10-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.19,1192219200.0,74.89,1192269600.0,105.19,1192219200.0,76.87,1192183200.0,0.65,74.14,0.75,partly-cloudy-day,0.06,rain,,Humid and mostly cloudy throughout the day.,1192185316.0,1192229156.0,95.04,1192219200.0,73.42,1192269600.0,95.04,1192219200.0,75.23,1192183200.0,1192165200.0,7.0,1192208400.0,6.046,24.0,4.31
3027,2007-10-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.69,1192302000.0,72.93,1192348800.0,89.69,1192302000.0,74.89,1192269600.0,0.75,72.35,0.84,partly-cloudy-day,0.09,rain,,Humid and mostly cloudy throughout the day.,1192271695.0,1192315547.0,84.25,1192302000.0,71.65,1192348800.0,84.25,1192302000.0,73.42,1192269600.0,1192251600.0,5.0,1192294800.0,6.086,42.0,5.27
3028,2007-10-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1192384800.0,74.89,1192435200.0,97.84,1192384800.0,72.93,1192348800.0,0.72,72.35,0.83,partly-cloudy-day,0.12,rain,,Humid throughout the day.,1192358075.0,1192401939.0,87.86,1192384800.0,73.42,1192435200.0,87.86,1192384800.0,71.65,1192348800.0,1192338000.0,7.0,1192381200.0,5.439,343.0,4.03
3029,2007-10-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,1192464000.0,74.89,1192528800.0,97.21,1192464000.0,74.89,1192435200.0,0.81,73.62,0.88,partly-cloudy-day,0.15,rain,,Humid and mostly cloudy throughout the day.,1192444455.0,1192488331.0,86.04,1192464000.0,73.42,1192528800.0,86.04,1192464000.0,73.42,1192435200.0,1192424400.0,7.0,1192467600.0,5.542,38.0,4.84
3030,2007-10-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,86.2,1192546800.0,70.94,1192615200.0,86.2,1192546800.0,72.93,1192590000.0,0.87,72.2,0.92,partly-cloudy-day,0.18,rain,,Humid throughout the day.,1192530836.0,1192574724.0,80.62,1192546800.0,69.85,1192615200.0,80.62,1192546800.0,71.65,1192590000.0,1192510800.0,6.0,1192550400.0,4.144,116.0,2.35
3031,2007-10-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.27,1192651200.0,74.89,1192701600.0,98.27,1192651200.0,70.94,1192615200.0,0.61,72.05,0.84,partly-cloudy-day,0.21,rain,,Humid throughout the day.,1192617217.0,1192661118.0,89.65,1192651200.0,73.42,1192701600.0,89.65,1192651200.0,69.85,1192615200.0,1192597200.0,9.0,1192640400.0,4.654,248.0,2.01
3032,2007-10-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.25,1192719600.0,76.87,1192752000.0,94.25,1192719600.0,74.89,1192701600.0,0.67,73.55,0.89,partly-cloudy-day,0.24,rain,,Humid throughout the day.,1192703599.0,1192747512.0,84.25,1192719600.0,75.23,1192752000.0,84.25,1192719600.0,73.42,1192701600.0,1192683600.0,9.0,1192726800.0,5.024,285.0,1.87
3033,2007-10-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.49,1192813200.0,74.89,1192860000.0,102.49,1192813200.0,76.61,1192849200.0,0.72,74.22,0.87,partly-cloudy-day,0.27,rain,,Humid throughout the day.,1192789982.0,1192833907.0,87.86,1192809600.0,73.42,1192860000.0,87.86,1192809600.0,75.23,1192770000.0,1192770000.0,7.0,1192813200.0,5.223,232.0,2.25
3034,2007-10-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,76.87,1192881600.0,72.93,1192939200.0,76.87,1192881600.0,72.93,1192939200.0,0.89,71.61,0.92,cloudy,0.31,rain,,Humid throughout the day.,1192876366.0,1192920303.0,75.23,1192881600.0,71.65,1192939200.0,75.23,1192856400.0,71.65,1192939200.0,1192856400.0,5.0,1192899600.0,3.874,87.0,2.92
3035,2007-10-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,1192996800.0,74.89,1193036400.0,97.84,1192996800.0,72.93,1192942800.0,0.71,71.97,0.84,partly-cloudy-day,0.34,rain,,Humid throughout the day.,1192962750.0,1193006699.0,87.86,1192993200.0,73.42,1193036400.0,87.86,1192993200.0,71.65,1192942800.0,1192942800.0,7.0,1192986000.0,4.11,252.0,1.34
3036,2007-10-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,91.99,1193083200.0,74.63,1193108400.0,91.99,1193083200.0,74.63,1193108400.0,0.71,72.13,0.84,partly-cloudy-day,0.38,rain,,Humid throughout the day.,1193049135.0,1193093096.0,86.04,1193083200.0,73.42,1193108400.0,86.04,1193083200.0,73.42,1193036400.0,1193029200.0,6.0,1193076000.0,5.413,8.0,3.98
3037,2007-10-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,91.99,1193166000.0,72.93,1193209200.0,91.99,1193166000.0,74.63,1193115600.0,0.58,71.76,0.84,partly-cloudy-day,0.42,rain,,Humid and mostly cloudy throughout the day.,1193135521.0,1193179494.0,86.04,1193166000.0,71.65,1193209200.0,86.04,1193166000.0,73.42,1193115600.0,1193115600.0,9.0,1193158800.0,5.154,250.0,3.16
3038,2007-10-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,85.36,1193259600.0,70.94,1193302800.0,85.36,1193259600.0,72.67,1193238000.0,0.74,71.23,0.9,partly-cloudy-day,0.46,rain,,Humid throughout the day.,1193221907.0,1193265893.0,80.62,1193259600.0,69.85,1193302800.0,80.62,1193259600.0,71.65,1193209200.0,1193202000.0,5.0,1193245200.0,5.426,86.0,2.48
3039,2007-10-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.59,1193338800.0,72.67,1193389200.0,100.59,1193338800.0,70.94,1193302800.0,0.69,71.9,0.82,partly-cloudy-day,0.5,rain,,Humid throughout the day.,1193308294.0,1193352292.0,91.46,1193338800.0,71.65,1193382000.0,91.46,1193338800.0,69.85,1193302800.0,1193288400.0,7.0,1193331600.0,4.97,176.0,3.6
