,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
62,1989-07-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.13,615409200.0,78.68,615452400.0,94.13,615409200.0,77.21,615420000.0,0.88,75.01,0.89,rain,0.99,0.0064,0.0788,615355200.0,1.0,rain,1016.64,Light rain in the afternoon and evening.,615376393.0,615423969.0,84.84,615405600.0,76.87,615452400.0,84.84,615405600.0,75.8,615376800.0,615355200.0,5.0,615398400.0,,128.0,,,4.95
63,1989-07-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.41,615481200.0,77.37,615542400.0,97.41,615481200.0,78.68,615452400.0,0.7,74.99,0.81,partly-cloudy-day,0.03,0.0,0.0,,0.0,,1016.92,Humid and mostly cloudy throughout the day.,615462811.0,615510371.0,86.99,615481200.0,75.8,615542400.0,86.99,615481200.0,76.87,615452400.0,615441600.0,10.0,615484800.0,,93.0,,,6.84
64,1989-07-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.47,615571200.0,74.2,615639600.0,94.47,615571200.0,77.37,615542400.0,0.5,73.12,0.77,rain,0.06,0.0005,0.0118,615553200.0,1.0,rain,1016.41,Drizzle in the morning.,615549230.0,615596773.0,86.99,615571200.0,72.95,615639600.0,86.99,615571200.0,75.8,615542400.0,615528000.0,10.0,615571200.0,,102.0,,,8.79
65,1989-07-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.85,615650400.0,75.33,615711600.0,87.85,615650400.0,74.2,615639600.0,0.83,72.5,0.86,rain,0.1,0.0162,0.1692,615639600.0,1.0,rain,1018.32,"Rain until afternoon, starting again overnight.",615635649.0,615683174.0,81.93,615650400.0,73.84,615711600.0,81.93,615650400.0,72.95,615639600.0,615614400.0,5.0,615657600.0,,134.0,,,4.86
66,1989-07-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.81,615754800.0,75.5,615816000.0,93.81,615754800.0,75.33,615711600.0,0.88,73.51,0.82,rain,0.13,0.0151,0.2007,615704400.0,1.0,rain,1019.06,Light rain in the morning and afternoon.,615722068.0,615769574.0,85.9,615754800.0,73.84,615816000.0,85.9,615754800.0,73.84,615711600.0,615700800.0,6.0,615740400.0,,93.0,,,9.81
67,1989-07-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.27,615830400.0,77.5,615855600.0,93.27,615830400.0,75.33,615841200.0,0.93,73.74,0.89,rain,0.16,0.0322,0.2719,615841200.0,1.0,rain,1017.82,Rain until evening.,615808488.0,615855973.0,84.84,615826800.0,75.78,615859200.0,84.84,615826800.0,73.84,615816000.0,615787200.0,5.0,615830400.0,,127.0,,,7.51
68,1989-07-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.9,615942000.0,79.75,615978000.0,98.9,615942000.0,78.7,615873600.0,0.93,75.67,0.84,rain,0.19,0.0005,0.0118,615952800.0,1.0,rain,1016.98,Drizzle overnight.,615894908.0,615942371.0,85.9,615909600.0,78.0,615978000.0,85.9,615909600.0,76.89,615873600.0,615873600.0,5.0,615916800.0,,101.0,,,9.18
69,1989-07-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.74,616014000.0,78.42,616060800.0,95.74,616014000.0,79.75,615978000.0,0.83,75.22,0.81,partly-cloudy-day,0.22,0.0,0.0,,0.0,,1017.05,Rain in the morning.,615981328.0,616028768.0,85.87,616014000.0,76.89,616060800.0,85.87,616014000.0,78.0,615978000.0,615960000.0,5.0,616003200.0,,100.0,,,8.2
70,1989-07-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.81,616093200.0,76.23,616154400.0,93.81,616093200.0,78.42,616060800.0,0.46,73.55,0.77,rain,0.25,0.0059,0.1417,616060800.0,1.0,rain,1018.01,Rain in the morning.,616067748.0,616115164.0,85.9,616089600.0,74.91,616154400.0,85.9,616089600.0,76.89,616060800.0,616046400.0,10.0,616089600.0,,91.0,,,8.88
71,1989-07-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.27,616176000.0,75.2,616233600.0,93.27,616176000.0,76.23,616154400.0,0.45,72.46,0.79,rain,0.28,0.0026,0.0513,616172400.0,1.0,rain,1017.1,Rain in the morning and overnight.,616154169.0,616201559.0,84.84,616176000.0,73.84,616233600.0,84.84,616176000.0,74.91,616154400.0,616132800.0,10.0,616179600.0,,105.0,,,7.94
72,1989-07-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.32,616266000.0,77.66,616320000.0,95.32,616266000.0,75.2,616233600.0,0.3,73.87,0.8,rain,0.31,0.0138,0.2993,616233600.0,1.0,rain,1017.35,Rain in the morning and overnight.,616240589.0,616287953.0,86.99,616266000.0,75.8,616320000.0,86.99,616266000.0,73.84,616233600.0,616219200.0,10.0,616266000.0,,104.0,,,8.22
73,1989-07-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.41,616348800.0,77.5,616406400.0,97.41,616348800.0,77.66,616320000.0,0.46,75.55,0.84,rain,0.34,0.0112,0.11800000000000001,616388400.0,1.0,rain,1016.68,Rain in the morning and overnight.,616327010.0,616374347.0,86.99,616348800.0,75.8,616406400.0,86.99,616348800.0,75.8,616320000.0,616305600.0,10.0,616352400.0,,102.0,,,7.22
74,1989-07-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,616435200.0,79.58,616496400.0,98.71,616435200.0,77.5,616406400.0,0.27,75.33,0.8,partly-cloudy-day,0.37,0.0,0.0,,0.0,,1017.23,Humid and partly cloudy throughout the day.,616413431.0,616460739.0,87.89,616428000.0,77.97,616496400.0,87.89,616428000.0,75.8,616406400.0,616392000.0,10.0,616438800.0,,97.0,,,7.43
75,1989-07-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.14,616521600.0,79.6,616586400.0,99.14,616521600.0,79.58,616496400.0,0.19,74.66,0.76,rain,0.41,0.0005,0.0118,616554000.0,1.0,rain,1018.95,Light rain and humid throughout the day.,616499853.0,616547130.0,89.87,616521600.0,78.0,616579200.0,89.87,616521600.0,77.97,616496400.0,616478400.0,10.0,616525200.0,,103.0,,,8.7
76,1989-07-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,616622400.0,76.35,616665600.0,96.53,616622400.0,79.6,616586400.0,0.31,73.87,0.75,rain,0.44,0.0013,0.0315,616579200.0,1.0,rain,1017.85,Light rain in the morning.,616586274.0,616633520.0,87.89,616615200.0,74.91,616665600.0,87.89,616615200.0,78.0,616579200.0,616564800.0,10.0,616611600.0,,102.0,,,9.29
77,1989-07-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.47,616698000.0,76.51,616752000.0,94.47,616698000.0,76.35,616665600.0,0.33,73.0,0.79,rain,0.48,0.0013,0.0197,616716000.0,1.0,rain,1016.69,Light rain and humid throughout the day.,616672695.0,616719910.0,86.99,616694400.0,74.91,616752000.0,86.99,616694400.0,74.91,616665600.0,616651200.0,10.0,616698000.0,,108.0,,,7.39
78,1989-07-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,616780800.0,76.49,616842000.0,96.53,616780800.0,76.51,616752000.0,0.3,73.21,0.79,rain,0.51,0.008,0.1812,616813200.0,1.0,rain,1016.87,"Rain until morning, starting again in the evening.",616759117.0,616806298.0,87.89,616780800.0,74.88,616842000.0,87.89,616780800.0,74.91,616752000.0,616737600.0,10.0,616784400.0,,106.0,,,7.74
79,1989-07-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,616874400.0,78.42,616924800.0,97.68,616874400.0,76.49,616842000.0,0.54,74.03,0.81,rain,0.55,0.012,0.2286,616831200.0,1.0,rain,1016.54,Light rain in the morning.,616845538.0,616892685.0,87.89,616874400.0,76.89,616924800.0,87.89,616874400.0,74.88,616842000.0,616824000.0,10.0,616870800.0,,107.0,,,7.73
80,1989-07-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,616957200.0,79.48,617011200.0,96.53,616957200.0,78.42,616924800.0,0.42,73.98,0.77,partly-cloudy-day,0.58,0.0,0.0,,0.0,,1015.84,Humid and partly cloudy throughout the day.,616931959.0,616979071.0,87.89,616957200.0,78.0,617004000.0,87.89,616957200.0,76.89,616924800.0,616910400.0,10.0,616957200.0,,106.0,,,8.17
81,1989-07-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,617047200.0,76.94,617079600.0,98.71,617047200.0,76.94,617079600.0,0.61,74.31,0.77,rain,0.62,0.0041,0.0985,617079600.0,1.0,rain,1017.38,Rain in the morning and overnight.,617018381.0,617065457.0,87.89,617043600.0,75.8,617079600.0,87.89,617043600.0,75.8,617079600.0,616996800.0,10.0,617043600.0,,103.0,,,8.51
82,1989-07-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.03,617126400.0,78.54,617166000.0,100.03,617126400.0,78.54,617094000.0,0.68,75.43,0.84,rain,0.66,0.018000000000000002,0.2007,617137200.0,1.0,rain,1018.19,"Rain until afternoon, starting again overnight.",617104802.0,617151841.0,87.86,617126400.0,76.89,617166000.0,87.86,617126400.0,76.89,617094000.0,617083200.0,8.0,617122800.0,,107.0,,,7.49
83,1989-07-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,617212800.0,78.7,617270400.0,98.71,617212800.0,78.54,617169600.0,0.84,75.67,0.84,rain,0.69,0.0092,0.0906,617227200.0,1.0,rain,1016.92,Light rain in the morning and afternoon.,617191223.0,617238224.0,86.99,617212800.0,76.89,617270400.0,86.99,617212800.0,76.89,617169600.0,617169600.0,6.0,617209200.0,,107.0,,,8.93
84,1989-07-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,617302800.0,77.37,617360400.0,97.68,617302800.0,78.7,617270400.0,0.76,74.87,0.78,partly-cloudy-day,0.73,0.0,0.0,,0.0,,1015.3,Light rain in the morning.,617277644.0,617324606.0,87.89,617302800.0,75.8,617360400.0,87.89,617302800.0,76.89,617270400.0,617256000.0,6.0,617295600.0,,100.0,,,9.95
85,1989-07-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,617392800.0,78.42,617443200.0,98.71,617392800.0,77.37,617360400.0,0.67,74.48,0.79,rain,0.77,0.003,0.0394,617360400.0,1.0,rain,1015.92,Light rain in the morning.,617364066.0,617410988.0,87.89,617389200.0,76.89,617443200.0,87.89,617389200.0,75.8,617360400.0,617342400.0,5.0,617389200.0,,101.0,,,7.78
86,1989-07-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.65,617482800.0,77.48,617536800.0,97.65,617482800.0,78.27,617508000.0,0.88,74.25,0.79,rain,0.8,0.0013,0.0315,617504400.0,1.0,rain,1017.17,"Light rain until morning, starting again in the evening.",617450487.0,617497368.0,87.86,617482800.0,75.78,617536800.0,87.86,617482800.0,76.87,617511600.0,617428800.0,6.0,617479200.0,,104.0,,,7.54
87,1989-07-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,617565600.0,78.7,617587200.0,98.71,617565600.0,77.48,617536800.0,0.61,75.22,0.86,rain,0.84,0.012,0.1498,617587200.0,1.0,rain,1016.77,Rain and humid throughout the day.,617536907.0,617583747.0,87.89,617565600.0,76.89,617587200.0,87.89,617565600.0,75.78,617536800.0,617515200.0,10.0,617558400.0,,115.0,,,7.05
88,1989-07-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.68,617655600.0,79.75,617709600.0,98.68,617655600.0,79.88,617616000.0,0.89,76.33,0.84,rain,0.88,0.0005,0.0118,617601600.0,1.0,rain,1017.0,Humid and overcast throughout the day.,617623328.0,617670126.0,87.86,617641200.0,78.0,617709600.0,87.86,617641200.0,77.97,617601600.0,617601600.0,5.0,617648400.0,,107.0,,,7.02
89,1989-07-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,101.66,617734800.0,79.22,617799600.0,101.66,617734800.0,79.75,617709600.0,0.55,75.58,0.79,partly-cloudy-day,0.91,0.0,0.0,,0.0,,1017.38,Humid and mostly cloudy throughout the day.,617709749.0,617756503.0,88.98,617734800.0,78.0,617788800.0,88.98,617734800.0,78.0,617709600.0,617688000.0,8.0,617727600.0,,100.0,,,7.64
90,1989-07-30 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,617817600.0,76.23,617864400.0,97.68,617817600.0,79.22,617799600.0,0.31,73.28,0.73,partly-cloudy-day,0.94,0.0,0.0,,0.0,,1017.0,Humid and partly cloudy throughout the day.,617796169.0,617842879.0,87.89,617817600.0,74.91,617864400.0,87.89,617817600.0,78.0,617788800.0,617774400.0,11.0,617821200.0,,89.0,,,7.71
91,1989-07-31 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.41,617900400.0,82.73,617968800.0,97.41,617900400.0,76.23,617864400.0,0.65,74.96,0.83,rain,0.98,0.0108,0.1692,617907600.0,1.0,rain,1017.03,Rain in the morning and afternoon.,617882589.0,617929255.0,86.99,617900400.0,78.89,617968800.0,86.99,617900400.0,74.91,617864400.0,617860800.0,10.0,617904000.0,,92.0,,,9.15
92,1989-08-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,101.66,617994000.0,79.75,618051600.0,101.66,617994000.0,82.73,617968800.0,0.48,75.97,0.78,rain,0.01,0.0005,0.0118,617968800.0,1.0,rain,1016.42,Drizzle in the morning.,617969009.0,618015629.0,88.98,617994000.0,78.0,618051600.0,88.98,617994000.0,78.89,617968800.0,617947200.0,10.0,617994000.0,,96.0,,,10.42
93,1989-08-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,618080400.0,85.59,618134400.0,99.18,618080400.0,79.75,618051600.0,0.33,74.57,0.75,partly-cloudy-day,0.04,0.0,0.0,,0.0,,1015.6,Light rain in the morning.,618055429.0,618102002.0,88.98,618080400.0,79.94,618134400.0,88.98,618080400.0,78.0,618051600.0,618033600.0,10.0,618084000.0,,75.0,,,7.03
94,1989-08-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.06,618159600.0,77.5,618228000.0,100.06,618159600.0,78.7,618188400.0,0.63,75.09,0.8,rain,0.08,0.018000000000000002,0.3582,618166800.0,1.0,rain,1012.83,Rain and humid throughout the day.,618141848.0,618188375.0,87.89,618159600.0,75.8,618228000.0,87.89,618159600.0,76.89,618188400.0,618120000.0,7.0,618159600.0,,352.0,,,7.35
95,1989-08-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,618253200.0,77.09,618303600.0,98.71,618253200.0,77.5,618228000.0,0.73,74.39,0.78,rain,0.11,0.003,0.071,618210000.0,1.0,rain,1011.92,Humid and mostly cloudy throughout the day.,618228268.0,618274747.0,87.89,618242400.0,75.8,618303600.0,87.89,618242400.0,75.8,618228000.0,618206400.0,5.0,618253200.0,,291.0,,,7.88
96,1989-08-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.26,618346800.0,76.35,618368400.0,100.26,618346800.0,76.35,618368400.0,0.41,73.07,0.76,rain,0.14,0.0018,0.0315,618368400.0,1.0,rain,1013.91,Light rain in the evening and overnight.,618314687.0,618361117.0,88.98,618346800.0,74.91,618368400.0,88.98,618346800.0,74.91,618368400.0,618292800.0,10.0,618339600.0,,6.0,,,5.73
97,1989-08-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.14,618415200.0,77.37,618480000.0,99.14,618415200.0,76.51,618393600.0,0.22,72.79,0.74,partly-cloudy-day,0.17,0.0,0.0,,0.0,,1014.34,Humid and partly cloudy throughout the day.,618401105.0,618447487.0,90.95,618429600.0,75.8,618480000.0,90.95,618429600.0,74.91,618393600.0,618379200.0,10.0,618426000.0,,176.0,,,6.95
98,1989-08-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,618505200.0,77.09,618573600.0,97.68,618505200.0,77.37,618480000.0,0.27,72.94,0.75,partly-cloudy-day,0.2,0.0,0.0,,0.0,,1014.87,Light rain overnight.,618487524.0,618533856.0,87.89,618505200.0,75.8,618566400.0,87.89,618505200.0,75.8,618480000.0,618465600.0,10.0,618512400.0,,114.0,,,6.4
99,1989-08-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.62,618595200.0,76.35,618660000.0,94.62,618595200.0,77.09,618573600.0,0.49,72.58,0.77,rain,0.23,0.0048,0.0513,618624000.0,1.0,rain,1014.59,Light rain in the evening and overnight.,618573942.0,618620224.0,87.89,618595200.0,74.91,618652800.0,87.89,618595200.0,75.8,618566400.0,618552000.0,10.0,618598800.0,,110.0,,,7.43
100,1989-08-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,618692400.0,78.42,618746400.0,97.68,618692400.0,76.35,618660000.0,0.34,74.07,0.78,partly-cloudy-day,0.26,0.0,0.0,,0.0,,1015.2,Humid and partly cloudy throughout the day.,618660360.0,618706591.0,87.89,618681600.0,76.89,618746400.0,87.89,618681600.0,74.91,618652800.0,618638400.0,11.0,618685200.0,,102.0,,,7.6
101,1989-08-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.14,618768000.0,77.37,618832800.0,99.14,618768000.0,78.42,618746400.0,0.64,74.43,0.77,partly-cloudy-day,0.29,0.0,0.0,,0.0,,1014.88,Humid and mostly cloudy throughout the day.,618746777.0,618792957.0,89.87,618768000.0,75.8,618832800.0,89.87,618768000.0,76.89,618746400.0,618724800.0,6.0,618764400.0,,105.0,,,6.28
102,1989-08-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.62,618850800.0,76.35,618901200.0,94.62,618850800.0,77.21,618890400.0,0.53,72.52,0.78,partly-cloudy-day,0.32,0.0,0.0,,0.0,,1014.06,Humid and mostly cloudy throughout the day.,618833195.0,618879322.0,87.89,618850800.0,74.91,618901200.0,87.89,618850800.0,75.8,618832800.0,618811200.0,7.0,618850800.0,,131.0,,,4.16
103,1989-08-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.41,618937200.0,77.5,618991200.0,97.41,618937200.0,76.35,618901200.0,0.4,74.4,0.85,rain,0.36,0.0412,0.6891,618944400.0,1.0,rain,1014.02,Heavy rain in the afternoon.,618919611.0,618965687.0,87.89,618930000.0,75.8,618991200.0,87.89,618930000.0,74.91,618901200.0,618897600.0,6.0,618937200.0,,98.0,,,4.2
104,1989-08-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,101.66,619027200.0,77.35,619088400.0,101.66,619027200.0,77.5,618991200.0,0.44,74.59,0.83,rain,0.39,0.0008,0.0197,619038000.0,1.0,rain,1015.17,Light rain in the afternoon.,619006028.0,619052050.0,88.98,619023600.0,75.78,619077600.0,88.98,619023600.0,75.8,618991200.0,618984000.0,10.0,619027200.0,,127.0,,,6.04
105,1989-08-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.95,619120800.0,77.5,619171200.0,97.95,619120800.0,77.35,619088400.0,0.29,74.08,0.79,rain,0.42,0.0062,0.1103,619146000.0,1.0,rain,1015.57,"Rain until morning, starting again in the evening.",619092444.0,619138413.0,88.96,619120800.0,75.8,619171200.0,88.96,619120800.0,75.78,619077600.0,619070400.0,10.0,619113600.0,,106.0,,,7.0
106,1989-08-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.98,619207200.0,78.52,619246800.0,97.98,619207200.0,77.5,619171200.0,0.42,74.06,0.78,rain,0.46,0.0016,0.0394,619171200.0,1.0,rain,1015.28,Light rain in the morning.,619178860.0,619224775.0,88.98,619200000.0,76.87,619246800.0,88.98,619200000.0,75.8,619171200.0,619156800.0,10.0,619200000.0,,108.0,,,7.67
107,1989-08-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.06,619286400.0,78.7,619347600.0,100.06,619286400.0,78.52,619246800.0,0.49,75.17,0.81,rain,0.5,0.0105,0.1614,619318800.0,1.0,rain,1014.78,Rain and humid throughout the day.,619265276.0,619311136.0,87.89,619286400.0,76.89,619347600.0,87.89,619286400.0,76.87,619246800.0,619243200.0,10.0,619286400.0,,109.0,,,7.74
108,1989-08-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.73,619372800.0,77.66,619419600.0,91.73,619372800.0,77.66,619365600.0,0.71,75.74,0.92,rain,0.53,0.0353,0.5903,619365600.0,1.0,rain,1014.71,Heavy rain and humid throughout the day.,619351691.0,619397497.0,82.86,619372800.0,75.8,619419600.0,82.86,619372800.0,75.8,619365600.0,619329600.0,5.0,619372800.0,,132.0,,,5.14
109,1989-08-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,101.33,619452000.0,78.7,619509600.0,101.33,619452000.0,77.66,619419600.0,0.8,76.89,0.89,rain,0.57,0.0039,0.0513,619473600.0,1.0,rain,1014.06,"Rain until afternoon, starting again overnight.",619438106.0,619483856.0,86.99,619452000.0,76.89,619509600.0,86.99,619452000.0,75.8,619419600.0,619416000.0,6.0,619452000.0,,97.0,,,5.78
110,1989-08-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.31,619538400.0,75.31,619610400.0,98.31,619538400.0,78.7,619509600.0,0.69,75.48,0.83,rain,0.61,0.0098,0.11800000000000001,619513200.0,1.0,rain,1014.35,"Rain until morning, starting again in the evening.",619524521.0,619570215.0,88.98,619549200.0,73.81,619610400.0,88.98,619549200.0,76.89,619509600.0,619502400.0,6.0,619556400.0,,112.0,,,8.72
111,1989-08-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.42,619642800.0,79.88,619700400.0,96.42,619642800.0,75.31,619610400.0,0.49,74.07,0.81,rain,0.65,0.0994,0.9013,619621200.0,1.0,rain,1014.32,Heavy rain in the morning.,619610935.0,619656573.0,86.99,619642800.0,78.0,619700400.0,86.99,619642800.0,73.81,619610400.0,619588800.0,8.0,619632000.0,,98.0,,,6.76
112,1989-08-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,619729200.0,77.5,619790400.0,97.68,619729200.0,79.88,619700400.0,0.34,74.63,0.77,rain,0.69,0.0013,0.0197,619758000.0,1.0,rain,1013.17,Light rain in the evening and overnight.,619697349.0,619742931.0,87.89,619714800.0,75.8,619790400.0,87.89,619714800.0,78.0,619700400.0,619675200.0,10.0,619718400.0,,72.0,,,6.21
113,1989-08-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.11,619812000.0,78.54,619873200.0,100.11,619812000.0,77.5,619790400.0,0.75,75.76,0.86,rain,0.72,0.0026,0.0315,619765200.0,1.0,rain,1013.43,Light rain in the morning and overnight.,619783763.0,619829288.0,86.99,619812000.0,76.89,619866000.0,86.99,619812000.0,75.8,619790400.0,619761600.0,5.0,619804800.0,,101.0,,,5.36
114,1989-08-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,619891200.0,77.37,619945200.0,98.71,619891200.0,78.54,619873200.0,0.7,76.11,0.87,rain,0.76,0.0235,0.18899999999999997,619920000.0,1.0,rain,1014.23,Rain until evening.,619870176.0,619915644.0,87.89,619887600.0,75.8,619945200.0,87.89,619887600.0,76.89,619866000.0,619848000.0,5.0,619891200.0,,114.0,,,6.83
115,1989-08-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.26,619984800.0,75.48,620038800.0,100.26,619984800.0,77.37,619945200.0,0.7,74.84,0.82,rain,0.79,0.0092,0.1692,620017200.0,1.0,rain,1014.29,Rain overnight.,619956589.0,620001999.0,88.98,619981200.0,73.81,620038800.0,88.98,619981200.0,75.8,619945200.0,619934400.0,10.0,619977600.0,,136.0,,,6.94
116,1989-08-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,620067600.0,76.35,620125200.0,98.71,620067600.0,75.48,620038800.0,0.41,74.17,0.81,rain,0.83,0.0038,0.0906,620024400.0,1.0,rain,1014.03,Humid and partly cloudy throughout the day.,620043002.0,620088354.0,87.89,620064000.0,74.91,620125200.0,87.89,620064000.0,73.81,620038800.0,620020800.0,10.0,620064000.0,,106.0,,,6.84
117,1989-08-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,620154000.0,79.46,620200800.0,99.18,620154000.0,76.35,620125200.0,0.26,73.45,0.76,partly-cloudy-day,0.86,0.0,0.0,,0.0,,1013.94,Humid and partly cloudy throughout the day.,620129415.0,620174708.0,88.98,620154000.0,77.97,620200800.0,88.98,620154000.0,74.91,620125200.0,620107200.0,10.0,620150400.0,,102.0,,,6.83
118,1989-08-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,620244000.0,77.37,620298000.0,99.18,620244000.0,79.46,620200800.0,0.75,74.78,0.8,rain,0.9,0.0025,0.059000000000000004,620251200.0,1.0,rain,1014.62,Light rain in the afternoon.,620215827.0,620261062.0,88.98,620236800.0,75.8,620298000.0,88.98,620236800.0,77.97,620200800.0,620193600.0,5.0,620236800.0,,123.0,,,5.88
